,index,CLEANED REASON,REASON,AVG SCORE,TO USER ACCOUNT,DATE,category
1852,721,amaz onboard session held week 🙌🏻,for the amazing onboarding session they held this week 🙌🏻,8.0,eduardovegap#0422,2021-09-17T22:00:00.000Z,
1853,722,awesom prais machin,for being an awesome praise machine,5.5,Mount Manu#3530,2021-09-23T22:00:00.000Z,
1854,723,great effort behind spotlight,for the great effort behind spotlight,9.25,natesuits#4789,2021-09-29T22:00:00.000Z,
1855,724,collabor onboard video 📹,for the collaboration on the onboarding video 📹,8.5,chuygarcia.eth#6692,2021-09-18T22:00:00.000Z,
1860,729,visibl tec,for all the visibility the TEC is having,8.0,Mount Manu#3530,2021-09-23T22:00:00.000Z,
1861,730,super cool new contributor dashboard idea,for super cool new contributor dashboard ideas,6.75,nic#9212,2021-09-27T22:00:00.000Z,
1863,732,consid everi cultur aspect — it’ incred ,for considering every cultural aspect — it’s incredible how you do that!,8.0,natesuits#4789,2021-09-23T22:00:00.000Z,
1871,740,promot graviti train heavili great detail server get word grow graviton crew,for promoting the Gravity training heavily and in great detail in other servers to get the word out and grow the Graviton crew,9.25,ALOYSIOUS#3049,2021-09-20T22:00:00.000Z,
1873,742,jump commun commun bring much energi,for jumping from other communities into this community and bringing so much energy,7.25,Jolie_Ze#0295,2021-09-23T22:00:00.000Z,
1875,744,updat prais logo,for updating Praise logo,8.0,Vyvy-vi#5040,2021-09-26T22:00:00.000Z,
1877,746,push dashboard us,for pushing the dashboard for us,3.4,markop#2007,2021-09-23T22:00:00.000Z,
1880,749,alway avail will collabor,for always being available and willing to collaborate,7.25,chuygarcia.eth#6692,2021-09-20T22:00:00.000Z,
1881,750,insight guidanc especi potenti strateg investor concern 💰,"for the insight and guidance, especially where potential strategic investors are concerned 💰",7.25,akrtws (TE Academy)#4246,2021-09-17T22:00:00.000Z,
1884,753,great idea vote type session,for the great ideas on our voting types session,1.4,Zeptimus#3359,2021-09-06T22:00:00.000Z,
1885,754,facilit great softgov call,for facilitating a great softgov call,6.75,Suga#8514,2021-09-01T22:00:00.000Z,
1890,759,give prais bot checkup hearth gitcoin  ,for giving the praise bot a checkup. <:hearth_gitcoin:859073075697418250>,10.5,Kris#8703,2021-09-07T22:00:00.000Z,
1892,761,curiou engag multipl chat forum ✍🏻,for being curious and engaging in multiple chats and in the forum ✍🏻,5.83,GideonRo#3175,2021-09-09T22:00:00.000Z,
1893,762,stake agav partnership 🪴,for having a stake in the AGAVE partnership! 🪴,7.25,monstrosity#5714,2021-09-17T22:00:00.000Z,
1894,763,vienna deep dive 🧙🏻‍♂️,for the Vienna deep dives! 🧙🏻‍♂️,6.75,"griff (💜, 💜)#8888",2021-09-17T22:00:00.000Z,
1895,764,flag check prais bot,for flagging me to check the praise bot,8.5,Juankbell#7458,2021-09-07T22:00:00.000Z,
1897,766,mani great idea,for so many great ideas,7.25,natesuits#4789,2021-09-02T22:00:00.000Z,
1899,768,great facilit last soft gov call watch record thank much ❤️ 🙌,"for the great facilitation of last soft gov call, just watched the recording, thanks so much ❤️ 🙌",7.25,Suga#8514,2021-09-06T22:00:00.000Z,
1900,769,promot transpar,for promoting transparency,3.78,Zeptimus#3359,2021-09-02T22:00:00.000Z,
1902,771,sort github permiss param bot,for sorting out the github permissions for our params bot,9.25,Zeptimus#3359,2021-09-10T22:00:00.000Z,
1903,772,part crypto common gather repres tec,for being part of the Crypto Commons Gathering and representing the TEC,7.25,"griff (💜, 💜)#8888",2021-09-02T22:00:00.000Z,
1904,773,part crypto common gather repres tec,for being part of the Crypto Commons Gathering and representing the TEC,8.0,mZ#3472,2021-09-02T22:00:00.000Z,
1905,774,valuabl insight potenti futur direct nft market,for his valuable insight on the potential future direction of the NFT market,6.5,eduardovegap#0422,2021-09-10T22:00:00.000Z,
1908,777,great connector take time 🌸 🌱,for being a great connector and for taking some time off 🌸 🌱,6.75,Jolie_Ze#0295,2021-09-12T22:00:00.000Z,
1911,780,funni meme 🤙,for the funny memes 🤙,8.0,chuygarcia.eth#6692,2021-09-16T22:00:00.000Z,
1912,781,top everyth 💪🏻,for being so on top of everything 💪🏻,5.5,Zeptimus#3359,2021-09-09T22:00:00.000Z,
1913,782,great job overal tec commun 🎖️,for doing a great job overall in the TEC community 🎖️,7.25,VitorNunes#0090,2021-09-09T22:00:00.000Z,
1915,784,great job overal tec commun 🎖️,for doing a great job overall in the TEC community 🎖️,8.5,chuygarcia.eth#6692,2021-09-09T22:00:00.000Z,
1916,785,great job overal tec commun 🎖️,for doing a great job overall in the TEC community 🎖️,8.5,natesuits#4789,2021-09-09T22:00:00.000Z,
1920,789,funni meme 🤙,for the funny memes 🤙,8.5,Vyvy-vi#5040,2021-09-16T22:00:00.000Z,
1922,791,sort tech swag like ninja ,for sorting out my TECH swag like ninjas!,8.0,eduardovegap#0422,2021-09-01T22:00:00.000Z,
1923,792,engag agav propos debat forum post,for engaging in the AGAVE proposal debates and forum posts,5.5,"griff (💜, 💜)#8888",2021-09-15T22:00:00.000Z,
1924,793,updat prais bot messag telegram pin messag 🤖,for updating the Praise bot message an the Telegram pinned message 🤖,6.5,iviangita#3204,2021-09-09T22:00:00.000Z,
1929,798,funni meme 🤙,for the funny memes 🤙,6.75,Kris#8703,2021-09-16T22:00:00.000Z,
1932,801,engag agav propos debat forum post 🧑🏻‍🏫,for engaging in the AGAVE proposal debates and forum posts 🧑🏻‍🏫,3.08,"griff (💜, 💜)#8888",2021-09-17T22:00:00.000Z,
1933,802,get new product comm horizon 💪🏻,for getting a new production for Comms in the horizon 💪🏻,8.0,eduardovegap#0422,2021-09-09T22:00:00.000Z,
1934,803,attent tec forum provid feedback advic process look opinion 🙏,for being attentive to the TEC forum and for providing feedback to the advice process where I was looking for his opinion  🙏,8.5,JeffEmmett#7202,2021-09-12T22:00:00.000Z,
1935,804,te ethic focu group analysi,for the TE Ethics Focus Group I Analysis,11.0,solsista#5370,2021-09-23T22:00:00.000Z,
1943,812,introduc jugaadbhatia tec commun,for introducing jugaadbhatia to the TEC community,7.0,ygg_anderson#4998,2021-09-23T22:00:00.000Z,
1949,818,take part reward system call 📊,for taking part in the rewards system call 📊,2.5,mateodaza#3156,2021-09-18T22:00:00.000Z,
1958,827,activ particip agav call,for their active participation in the AGAVE call,6.7,Zeptimus#3359,2021-09-09T22:00:00.000Z,
1959,828,activ tec lab,for being active in TEC Labs,9.75,Nuggan#5183,2021-09-23T22:00:00.000Z,
1960,829,offer transcrib commun call prais awesom job 🙌🏽🙏🏽,for offering to transcribe all of the community call praise and doing an awesome job 🙌🏽🙏🏽,8.07,Mount Manu#3530,2021-09-09T22:00:00.000Z,
1964,833,contribut comm wg,for their contributions to the Comms WG,3.77,Mount Manu#3530,2021-09-23T22:00:00.000Z,
1967,836,great job overal tec commun 🎖️,for doing a great job overall in the TEC community 🎖️,8.5,karmaticacid#1218,2021-09-09T22:00:00.000Z,
1968,837,get new product comm horizon 💪🏻,for getting a new production for Comms in the horizon 💪🏻,7.75,Suga#8514,2021-09-09T22:00:00.000Z,
1972,841,see inner dev 😭 tell dev seen worthi aloysi prais run deep fast wonder other feel viscer intim depth notic 👀 ,"for seeing my inner dev 😭 and telling that dev that they are seen and worthy (Aloysious's praise can run very deep very fast, I wonder if others feel the visceral and intimate depth of their noticing 👀 )",7.75,ALOYSIOUS#3049,2021-09-22T22:00:00.000Z,
1973,842,great collabor comm present comm wg updat,for great collaboration with Comms and for presenting the Comms WG updates,8.5,Mount Manu#3530,2021-09-23T22:00:00.000Z,
1974,843,dig log super quick ,for digging into the logs super quick!,7.75,Vyvy-vi#5040,2021-09-07T22:00:00.000Z,
1975,844,energi she’ put reward system governaut,for the energy she’s putting in the Reward System and the Governauts,7.75,akrtws (TE Academy)#4246,2021-09-23T22:00:00.000Z,
1977,846,dive straight server log tri find avoid swag shop crash time time ,"for diving straight into the server logs, trying to find out how we can avoid the swag shop from crashing time to time.",9.15,rdfbbx#6437,2021-09-09T22:00:00.000Z,
1978,847,stabl sourc good advic focu energi ,"for being a stable source of good advice, focus and energy.",9.0,Tam2140#9361,2021-09-09T22:00:00.000Z,
1980,849,encourag research snapshot vote go dentist 😄,for encouraging research on snapshot votes and going to the dentist 😄,3.78,Zeptimus#3359,2021-09-06T22:00:00.000Z,
1981,850,ad te academi commonsstack convict vote send remind vote vote ,"for adding TE Academy to CommonsStack Conviction voting and sending out reminders to vote! You should vote, too!",8.5,DanKnobelsdorf#0326,2021-09-12T22:00:00.000Z,
1982,851,bring much joy livia’ life attent everyth happen tec,for bringing so much joy to Livia’s life and for being so attentive to everything happening in the TEC,9.75,Tam2140#9361,2021-09-23T22:00:00.000Z,
1983,852,amaz common swarm call done yesterday ,for the amazing commons swarm call that was done yesterday!,0.35,bradleyc#3333,2021-09-06T22:00:00.000Z,
1984,853,amaz common swarm call done yesterday ,for the amazing commons swarm call that was done yesterday!,1.47,"sem(🌸,🐝)#0161",2021-09-06T22:00:00.000Z,
1985,854,amaz common swarm call done yesterday ,for the amazing commons swarm call that was done yesterday!,2.5,"sem(🌸,🐝)#0161",2021-09-06T22:00:00.000Z,
1988,857,zepti hero love much 🦸🏻,for being Zepti: our hero that we love very much 🦸🏻,2.75,Zeptimus#3359,2021-09-09T22:00:00.000Z,
1989,858,explor knowledg manag impact access,for their exploration of knowledge management and the impact of this on accessibility,9.75,innov8tor3#3988,2021-09-01T22:00:00.000Z,
1990,859,dope video john paller ethdenv critic convers awesom insight meaning shoutout 🙌,"for his dope video with John Paller of ETHDenver! critical conversations, awesome insight and meaningful shoutouts 🙌",9.75,"griff (💜, 💜)#8888",2021-09-27T22:00:00.000Z,
1995,864,patient push common swarm’ deliveri critic,for patiently pushing the Commons Swarm’s delivery so critical,7.75,bradleyc#3333,2021-09-01T22:00:00.000Z,
1997,866,engag agav propos debat forum post 🧑🏻‍🏫,for engaging in the AGAVE proposal debates and forum posts 🧑🏻‍🏫,2.7,Zeptimus#3359,2021-09-17T22:00:00.000Z,
1998,867,set space dao book club server nvc book club ,for setting a space in the DAO book club server for the NVC book club!,8.5,natesuits#4789,2021-09-29T22:00:00.000Z,
2003,872,particip give super valuabl insight synthesi instanti implement two initi,"for participating and giving super valuable insights/synthesis on how to instantiate, implement the two initiatives",7.75,Mert Ozd#6679,2021-09-28T22:00:00.000Z,
2004,873,particip give super valuabl insight synthesi instanti implement two initi,"for participating and giving super valuable insights/synthesis on how to instantiate, implement the two initiatives",7.0,natesuits#4789,2021-09-28T22:00:00.000Z,
2005,874,particip give super valuabl insight synthesi instanti implement two initi,"for participating and giving super valuable insights/synthesis on how to instantiate, implement the two initiatives",15.0,solsista#5370,2021-09-28T22:00:00.000Z,
2013,882,great motiv 🧪,for being a great motivator 🧪,5.95,"griff (💜, 💜)#8888",2021-09-17T22:00:00.000Z,
2014,883,amaz foresight look organ structur thing advanc avoid problem later,for the amazing foresight looking into how to organize and structure things in advance to avoid problems later,9.75,natesuits#4789,2021-09-02T22:00:00.000Z,
2015,884,get poap boat readi graviton train 🙏🏻,for getting the POAP boat ready for the Graviton training 🙏🏻,9.75,Vyvy-vi#5040,2021-09-17T22:00:00.000Z,
2016,885,vienna deep dive 🧙🏻‍♂️,for the Vienna deep dives! 🧙🏻‍♂️,3.0,DanKnobelsdorf#0326,2021-09-17T22:00:00.000Z,
2019,888,creat great meme today meme parti ,for creating some great memes at today's Meme party.,7.75,David (please DYOR...)#4116,2021-09-23T22:00:00.000Z,
2020,889,explor knowledg manag impact access,for their exploration of knowledge management and the impact of this on accessibility,9.75,GideonRo#3175,2021-09-01T22:00:00.000Z,
2024,893,info insight regard sourcecr,for their info and insight regarding sourcecred,7.75,Jolie_Ze#0295,2021-09-29T22:00:00.000Z,
2025,894,sort tech swag like ninja ,for sorting out my TECH swag like ninjas!,7.75,Tam2140#9361,2021-09-01T22:00:00.000Z,
2027,896,post video 📹,for posting the video 📹,3.5,"sem(🌸,🐝)#0161",2021-09-17T22:00:00.000Z,
2030,899,amaz onboard session held week 🙌🏻,for the amazing onboarding session they held this week 🙌🏻,4.5,Mount Manu#3530,2021-09-17T22:00:00.000Z,
2031,900,consist sourc knowledg meet talk hubspot saturday ,for being such a consistent source of knowledge and meeting with me to talk about hubspot on a Saturday!,7.75,durgadas#9280,2021-09-24T22:00:00.000Z,
2032,901,commit onboard willing becom involv tec commun,for their commitment to being onboarded and for their willingness to become involved in the TEC community,4.25,ALOYSIOUS#3049,2021-09-06T22:00:00.000Z,
2043,912,engag agav propos debat forum post 🧑🏻‍🏫,for engaging in the AGAVE proposal debates and forum posts 🧑🏻‍🏫,4.75,natesuits#4789,2021-09-17T22:00:00.000Z,
2045,914,amaz common swarm call done yesterday ,for the amazing commons swarm call that was done yesterday!,3.75,bradleyc#3333,2021-09-06T22:00:00.000Z,
2047,916,amaz common swarm call done yesterday ,for the amazing commons swarm call that was done yesterday!,4.25,VitorNunes#0090,2021-09-06T22:00:00.000Z,
2059,928,prais fli 🛩️,for doing praise on the fly 🛩️,5.5,divine_comedian#5493,2021-09-17T22:00:00.000Z,
2061,930,great job overal tec commun 🎖️,for doing a great job overall in the TEC community 🎖️,5.0,David (please DYOR...)#4116,2021-09-09T22:00:00.000Z,
2065,934,creativ,for creativity,4.75,acidlazzer#5796,2021-09-29T22:00:00.000Z,
2071,940,engag agav propos debat forum post 🧑🏻‍🏫,for engaging in the AGAVE proposal debates and forum posts 🧑🏻‍🏫,2.27,santigs#9769,2021-09-17T22:00:00.000Z,
2073,942,objetctif post ✍🏻,for his objetctification post ✍🏻,4.75,ddan#2489,2021-09-17T22:00:00.000Z,
2081,950,around discord commun tam hasn’t interact yet,for being around our Discord community and Tam hasn’t interacted with them yet,3.75,GCF#3655,2021-09-02T22:00:00.000Z,
2083,952,great graviton 👩🏻‍🚀,for being a great Graviton 👩🏻‍🚀,4.25,Tam2140#9361,2021-09-17T22:00:00.000Z,
2091,960,contribut comm wg,for their contributions to the Comms WG,3.13,acidlazzer#5796,2021-09-23T22:00:00.000Z,
2094,963,engag agav propos debat forum post 🧑🏻‍🏫,for engaging in the AGAVE proposal debates and forum posts 🧑🏻‍🏫,1.1,liviade#1387,2021-09-17T22:00:00.000Z,
2099,968,engag agav propos debat forum post,for engaging in the AGAVE proposal debates and forum posts,1.1,liviade#1387,2021-09-15T22:00:00.000Z,
